HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
5.834740801502585,18.5,2.735,-5834.3510279307375,3.867929545663325e-07
5.834628882062976,18.5,2.735,-5834.734566327813,3.867929545663325e-07
5.8348756254939875,18.5,2.735,-5835.076496675912,3.867929545663325e-07
5.812406725116012,18.5,3.143333,-5775.143804245812,3.867929545663325e-07
5.785466041259361,18.5,3.143333,-5778.338599096597,3.867929545663325e-07
5.780357378773329,18.5,3.143333,-5779.042196056036,3.867929545663325e-07
5.779459786685334,18.5,3.143333,-5779.265101869253,3.867929545663325e-07
5.77937400175174,18.5,3.143333,-5779.395164348821,3.867929545663325e-07
5.779444532014077,18.5,3.143333,-5779.507173878567,3.867929545663325e-07
5.795851225567276,18.5,3.1,-5822.7421524596875,3.867929545663325e-07
5.8154123305304894,18.5,3.1,-5820.659392967091,3.867929545663325e-07
5.81928455283869,18.5,3.1,-5820.366423995448,3.867929545663325e-07
5.8201371829371285,18.5,3.1,-5820.41771174742,3.867929545663325e-07
5.820408728513394,18.5,3.1,-5820.5350291001705,3.867929545663325e-07
5.820568328949367,18.5,3.1,-5820.664848918613,3.867929545663325e-07
5.943698108461035,18.5,1.946667,-6146.191551218079,3.867929545663325e-07
6.090808838914199,18.5,1.946667,-6130.267444697722,3.867929545663325e-07
6.119802876011727,18.5,1.946667,-6127.818555949497,3.867929545663325e-07
6.126007247036546,18.5,1.946667,-6127.968313031163,3.867929545663325e-07
6.127822290451014,18.5,1.946667,-6128.617286419187,3.867929545663325e-07
6.128791333957134,18.5,1.946667,-6129.361194282087,3.867929545663325e-07
6.128372585458442,18.5,2.306667,-6126.917038341711,3.867929545663325e-07
6.127608996101685,18.5,2.306667,-6127.641347757655,3.867929545663325e-07
6.127924505913097,18.5,2.306667,-6128.241351434202,3.867929545663325e-07
6.128445914663439,18.5,2.306667,-6128.8166815361365,3.867929545663325e-07
6.129005911216041,18.5,2.306667,-6129.386430047525,3.867929545663325e-07
6.12957244445704,18.5,2.306667,-6129.954256118648,3.867929545663325e-07
6.12449871056765,18.5,2.438333,-6115.629919376141,3.867929545663325e-07
6.118315211430513,18.5,2.438333,-6116.886057717492,3.867929545663325e-07
6.117530295528332,18.5,2.438333,-6117.525209663579,3.867929545663325e-07
6.117778448603076,18.5,2.438333,-6118.045471354935,3.867929545663325e-07
6.118223626141071,18.5,2.438333,-6118.542235275174,3.867929545663325e-07
6.118705778678032,18.5,2.438333,-6119.033764563193,3.867929545663325e-07
6.142019794500311,18.5,1.905,-6179.8441741086535,3.867929545663325e-07
6.169840628904263,18.5,1.905,-6177.5364405016535,3.867929545663325e-07
6.175818046700261,18.5,1.905,-6177.719374368527,3.867929545663325e-07
6.177593419093637,18.5,1.905,-6178.380142473621,3.867929545663325e-07
6.178559854488731,18.5,1.905,-6179.13160265659,3.867929545663325e-07
6.179369665235891,18.5,1.905,-6179.899330713051,3.867929545663325e-07
6.205815801174072,18.5,1.305,-6248.5310346471015,3.867929545663325e-07
6.237331222105195,18.5,1.305,-6246.154426582247,3.867929545663325e-07
6.244285217611242,18.5,1.305,-6246.577945380046,3.867929545663325e-07
6.2465053510911055,18.5,1.305,-6247.539319990882,3.867929545663325e-07
6.247812119905802,18.5,1.305,-6248.602645480044,3.867929545663325e-07
6.248941395035627,18.5,1.305,-6249.683965045139,3.867929545663325e-07
6.247894810608205,18.5,1.355,-6245.1120734529995,3.867929545663325e-07
6.246417352079902,18.5,1.355,-6246.456121336753,3.867929545663325e-07
6.2469845934863315,18.5,1.355,-6247.564685605125,3.867929545663325e-07
6.247943338050391,18.5,1.355,-6248.6263959624075,3.867929545663325e-07
6.2489757448366845,18.5,1.355,-6249.677521349902,3.867929545663325e-07
6.250020726079675,18.5,1.355,-6250.725035807938,3.867929545663325e-07
6.2282341329653725,18.5,1.888333,-6191.450450913824,3.867929545663325e-07
6.201943874494123,18.5,1.888333,-6195.290469221396,3.867929545663325e-07
6.1975034261090975,18.5,1.888333,-6196.635916341329,3.867929545663325e-07
6.1972587672589725,18.5,1.888333,-6197.501074698603,3.867929545663325e-07
6.197818389363147,18.5,1.888333,-6198.272909837191,3.867929545663325e-07
6.198531232902815,18.5,1.888333,-6199.025708924923,3.867929545663325e-07
6.18750182371366,18.5,2.163333,-6168.671019679995,3.867929545663325e-07
6.174153860129081,18.5,2.163333,-6170.858971499023,3.867929545663325e-07
6.172069667386222,18.5,2.163333,-6171.760520217627,3.867929545663325e-07
6.172149887050546,18.5,2.163333,-6172.413882135159,3.867929545663325e-07
6.172645157465627,18.5,2.163333,-6173.018657332577,3.867929545663325e-07
6.173219276465898,18.5,2.163333,-6173.613207929843,3.867929545663325e-07
6.205904038233848,18.5,1.413333,-6259.031058709816,3.867929545663325e-07
6.244929104460289,18.5,1.413333,-6255.688869716126,3.867929545663325e-07
6.253239696079027,18.5,1.413333,-6255.849058256101,3.867929545663325e-07
6.25564008434867,18.5,1.413333,-6256.681523002624,3.867929545663325e-07
6.2569026657675755,18.5,1.413333,-6257.641749333694,3.867929545663325e-07
6.257945058996779,18.5,1.413333,-6258.625043111628,3.867929545663325e-07
6.302063957190831,18.5,0.405,-6373.658887580112,3.867929545663325e-07
6.354713780664952,18.5,0.405,-6369.358657270161,3.867929545663325e-07
6.366107324865334,18.5,0.405,-6369.762484033131,3.867929545663325e-07
6.369537661481127,18.5,0.405,-6371.071717776924,3.867929545663325e-07
6.371429740531494,15.0,0.405,-6372.553293752087,3.867929545663325e-07
0.0,15.0,0.405,-5877.753851162393,3.867929545663325e-07
0.0,15.0,0.363333,-4968.733887202437,3.867929545663325e-07
0.0,15.0,0.363333,-4331.9586521842875,3.867929545663325e-07
3.9809585755794843,15.0,0.363333,-4106.612373543296,3.867929545663325e-07
4.073540835159213,15.0,0.363333,-4099.6157609682505,3.867929545663325e-07
4.094052598570079,15.0,0.363333,-4100.835557373858,3.867929545663325e-07
4.100598021224437,15.0,0.363333,-4103.642236711558,3.867929545663325e-07
4.095600771050544,15.0,0.57,-4083.3758032902615,3.867929545663325e-07
4.088320962209082,15.0,0.57,-4087.6218710337785,3.867929545663325e-07
4.089383294983043,15.0,0.57,-4090.9097501238507,3.867929545663325e-07
4.09205419689772,15.0,0.57,-4094.007736255677,3.867929545663325e-07
4.0950314510611525,15.0,0.57,-4097.0644210403025,3.867929545663325e-07
4.098063314905653,15.0,0.57,-4100.108539578235,3.867929545663325e-07
4.089053430940033,15.0,0.851667,-4071.2879671234296,3.867929545663325e-07
4.077655911543343,15.0,0.851667,-4075.7957301423503,3.867929545663325e-07
4.077779915066219,15.0,0.851667,-4078.982934049336,3.867929545663325e-07
4.080120820042885,15.0,0.851667,-4081.911224055425,3.867929545663325e-07
4.082884646095249,15.0,0.851667,-4084.7853000232344,3.867929545663325e-07
4.085725638178656,15.0,0.851667,-4087.6446229128046,3.867929545663325e-07
4.080515597968088,15.0,1.04,-4069.1962624826424,3.867929545663325e-07
4.073712858191516,15.0,1.04,-4073.0303275624906,3.867929545663325e-07
4.074620289956852,15.0,1.04,-4075.978978537833,3.867929545663325e-07
4.0770053039765575,15.0,1.04,-4078.7533489210236,3.867929545663325e-07
4.079670065460459,15.0,1.04,-4081.4901193326473,3.867929545663325e-07
4.082384444342302,15.0,1.04,-4084.2155576891123,3.867929545663325e-07
4.110413138514298,15.0,0.448333,-4153.85448818458,3.867929545663325e-07
4.143446081647176,15.0,0.448333,-4153.4666061839725,3.867929545663325e-07
4.15225933276804,15.0,0.448333,-4155.835824159012,3.867929545663325e-07
4.15639991636026,15.0,0.448333,-4158.731887424353,3.867929545663325e-07
4.159635684700732,15.0,0.448333,-4161.724905280155,3.867929545663325e-07
4.162692632100016,15.0,0.448333,-4164.732055375688,3.867929545663325e-07
4.161359117635334,15.0,0.55,-4156.238771224962,3.867929545663325e-07
4.159154795770918,15.0,0.55,-4159.772323863203,3.867929545663325e-07
4.161107870497733,15.0,0.55,-4162.825407040945,3.867929545663325e-07
4.163855740638314,15.0,0.55,-4165.781696603033,3.867929545663325e-07
4.16675193940298,15.0,0.55,-4168.714964245353,3.867929545663325e-07
4.169672222618703,18.5,0.55,-4171.639397350247,3.867929545663325e-07
8.0,18.5,0.658333,-4457.819950818807,3.867929545663325e-07
8.0,18.5,0.658333,-5012.228418185319,3.867929545663325e-07
8.0,18.5,0.658333,-5479.867625978583,3.867929545663325e-07
8.0,18.5,0.658333,-5874.3176376389565,3.867929545663325e-07
8.0,18.5,0.658333,-6201.110737810438,3.867929545663325e-07
7.057184100499376,18.5,0.658333,-6393.929273396614,3.867929545663325e-07
6.533841261621546,18.5,0.706667,-6333.497094074133,3.867929545663325e-07
6.389384689914914,18.5,0.706667,-6351.231408192023,3.867929545663325e-07
6.3623362486708634,18.5,0.706667,-6355.567419113963,3.867929545663325e-07
6.358009012607727,18.5,0.706667,-6357.3086720946385,3.867929545663325e-07
6.3580747349752755,18.5,0.706667,-6358.5463785068305,3.867929545663325e-07
6.35898807904116,18.5,0.706667,-6359.685056726512,3.867929545663325e-07
6.3079370220682,18.5,0.628333,-6222.825256243509,3.867929545663325e-07
6.246868091063016,18.5,0.628333,-6231.065861502899,3.867929545663325e-07
6.236004083265517,18.5,0.628333,-6233.575842643652,3.867929545663325e-07
6.2348278513770765,18.5,0.628333,-6234.978109068476,3.867929545663325e-07
6.235518707859455,18.5,0.628333,-6236.164986046943,3.867929545663325e-07
6.2365678895459045,18.5,0.628333,-6237.308624086534,3.867929545663325e-07
6.209992478475124,18.5,0.64,-6165.184479058393,3.867929545663325e-07
6.178090376555042,18.5,0.64,-6170.069775884345,3.867929545663325e-07
6.172848297223118,18.5,0.64,-6171.9109140368455,3.867929545663325e-07
6.172739099377873,18.5,0.64,-6173.164090702053,3.867929545663325e-07
6.173616370851005,18.5,0.64,-6174.302405440963,3.867929545663325e-07
6.174681817373858,18.5,0.64,-6175.416945944126,3.867929545663325e-07
6.1907859505957505,18.5,0.895,-6216.235496287242,3.867929545663325e-07
6.209730070349656,18.5,0.895,-6215.157519386937,3.867929545663325e-07
6.214161384197587,18.5,0.895,-6215.733402647929,3.867929545663325e-07
6.215797121433957,18.5,0.895,-6216.626243333277,3.867929545663325e-07
6.216893397489912,18.5,0.895,-6217.578628082227,3.867929545663325e-07
6.217884435805582,18.5,0.895,-6218.541016837666,3.867929545663325e-07
6.179042820200198,18.5,1.205,-6114.2111707746235,3.867929545663325e-07
6.132458771853658,18.5,1.205,-6120.404467229967,3.867929545663325e-07
6.124124133148735,18.5,1.205,-6122.231970726395,3.867929545663325e-07
6.12315462803806,18.5,1.205,-6123.2175028114125,3.867929545663325e-07
6.1236015646651145,18.5,1.205,-6124.0397973565605,3.867929545663325e-07
6.124319869548981,18.5,1.205,-6124.829507408385,3.867929545663325e-07
6.129375003323003,18.5,1.555,-6136.977558595729,3.867929545663325e-07
6.135189146607082,18.5,1.555,-6136.975706288929,3.867929545663325e-07
6.136787602892605,18.5,1.555,-6137.453626709975,3.867929545663325e-07
6.137573324846994,18.5,1.555,-6138.023053770353,3.867929545663325e-07
6.138201700886157,18.5,1.555,-6138.609211573268,3.867929545663325e-07
6.138798911534059,18.5,1.555,-6139.197705511994,3.867929545663325e-07
6.169857092411099,18.5,1.651667,-6220.374367596334,3.867929545663325e-07
6.2067566013970925,18.5,1.651667,-6216.768020396101,3.867929545663325e-07
6.2142922109296705,18.5,1.651667,-6216.510901718896,3.867929545663325e-07
6.216177386144546,18.5,1.651667,-6216.897366697244,3.867929545663325e-07
6.216975364678047,18.5,1.651667,-6217.406763429024,3.867929545663325e-07
6.2175635728728595,18.5,1.651667,-6217.938981840586,3.867929545663325e-07
6.265963074109959,18.5,2.065,-6345.100583378909,3.867929545663325e-07
6.323485514344703,18.5,2.065,-6338.900033668673,3.867929545663325e-07
6.334825558373905,18.5,2.065,-6337.968111169793,3.867929545663325e-07
6.337269764640928,18.5,2.065,-6338.050514235395,3.867929545663325e-07
6.3380015298714625,18.5,2.065,-6338.327636532978,3.867929545663325e-07
6.338403382034085,18.5,2.065,-6338.641736316582,3.867929545663325e-07
6.328121195620543,18.5,2.478333,-6310.899872162604,3.867929545663325e-07
6.315691056119227,18.5,2.478333,-6312.428790303066,3.867929545663325e-07
6.3133773471125325,18.5,2.478333,-6312.8032510442845,3.867929545663325e-07
6.3130118972005675,18.5,2.478333,-6312.955222626398,3.867929545663325e-07
6.3130214061902965,18.5,2.478333,-6313.064215010276,3.867929545663325e-07
6.313102940061459,18.5,2.478333,-6313.1647925592515,3.867929545663325e-07
6.295871977354,18.5,2.883333,-6267.45682019082,3.867929545663325e-07
6.275217278220111,18.5,2.883333,-6269.678409088775,3.867929545663325e-07
6.27114092513391,18.5,2.883333,-6270.008711016893,3.867929545663325e-07
6.270258425570683,18.5,2.883333,-6269.974862522651,3.867929545663325e-07
6.269991156043625,18.5,2.883333,-6269.871077575675,3.867929545663325e-07
6.269842510114723,18.5,2.883333,-6269.754017218638,3.867929545663325e-07
6.261515518051465,18.5,3.075,-6247.956636087519,3.867929545663325e-07
6.251572729626151,18.5,3.075,-6248.841847038188,3.867929545663325e-07
6.249478747912758,18.5,3.075,-6248.832002673594,3.867929545663325e-07
6.248895769913907,18.5,3.075,-6248.650229524489,3.867929545663325e-07
6.248603862896198,18.5,3.075,-6248.435717951113,3.867929545663325e-07
6.248368284402614,18.5,3.075,-6248.215250573712,3.867929545663325e-07
6.235307002474565,18.5,3.375,-6214.063326077752,3.867929545663325e-07
6.219711899995082,18.5,3.375,-6215.415134820885,3.867929545663325e-07
6.21640098454277,18.5,3.375,-6215.366155334652,3.867929545663325e-07
6.215455012540383,18.5,3.375,-6215.048146920417,3.867929545663325e-07
6.214964653548487,18.5,3.375,-6214.67895786546,3.867929545663325e-07
6.214562511959594,18.5,3.375,-6214.300505559602,3.867929545663325e-07
6.206545923086333,18.5,3.553333,-6193.751138358652,3.867929545663325e-07
6.19702634015357,18.5,3.553333,-6194.306881541332,3.867929545663325e-07
6.194811380785541,18.5,3.553333,-6194.030184143485,3.867929545663325e-07
6.194002135958908,18.5,3.553333,-6193.594095008299,3.867929545663325e-07
6.193463908201171,18.5,3.553333,-6193.128078383252,3.867929545663325e-07
6.192978497609307,18.5,3.553333,-6192.6570284434,3.867929545663325e-07
6.176172704267902,18.5,3.935,-6149.018347688655,3.867929545663325e-07
6.156142880467087,18.5,3.935,-6150.548787667033,3.867929545663325e-07
6.151741352991213,18.5,3.935,-6150.297495936465,3.867929545663325e-07
6.150348964548607,18.5,3.935,-6149.70428404064,3.867929545663325e-07
6.1495365876581225,18.5,3.935,-6149.046306662109,3.867929545663325e-07
6.148836798485878,18.5,3.935,-6148.376893018197,3.867929545663325e-07
6.139030206421899,15.0,4.148333,-6123.57799235423,3.867929545663325e-07
0.0,15.0,4.148333,-5646.883977114372,3.867929545663325e-07
0.0,15.0,4.148333,-4766.916580247179,3.867929545663325e-07
0.0,15.0,4.148333,-4131.056164269241,3.867929545663325e-07
3.4893916988826277,15.0,4.148333,-3871.847572857387,3.867929545663325e-07
3.7667189402057946,15.0,4.148333,-3841.1968124952105,3.867929545663325e-07
3.807284447432676,15.0,4.471667,-3799.4097735087453,3.867929545663325e-07
3.801944885731041,15.0,4.471667,-3800.8116659441052,3.867929545663325e-07
3.801487830879728,15.0,4.471667,-3801.6550039215017,3.867929545663325e-07
3.801972119049515,15.0,4.471667,-3802.3894671059634,3.867929545663325e-07
3.802636976581232,15.0,4.471667,-3803.1018606086755,3.867929545663325e-07
3.803335601766105,15.0,4.471667,-3803.8089368746905,3.867929545663325e-07
3.7874907316774626,18.5,4.858333,-3760.7815822831894,3.867929545663325e-07
8.0,18.5,4.858333,-4093.129236088266,3.867929545663325e-07
8.0,15.0,4.858333,-4701.896511296581,3.867929545663325e-07
0.0,15.0,4.858333,-4592.376419473079,3.867929545663325e-07
0.0,15.0,4.858333,-3997.426408077985,3.867929545663325e-07
3.6259069620592186,15.0,4.858333,-3780.1192134299445,3.867929545663325e-07
3.720652549575334,15.0,5.261667,-3722.270619793915,3.867929545663325e-07
3.721966499616679,15.0,5.261667,-3722.4248864617484,3.867929545663325e-07
3.7224385732708587,15.0,5.261667,-3722.674648605838,3.867929545663325e-07
3.7227490465138544,15.0,5.261667,-3722.9422894773074,3.867929545663325e-07
3.7230281767148656,15.0,5.261667,-3723.212948070114,3.867929545663325e-07
3.723300902373376,15.0,5.261667,-3723.4837799954116,3.867929545663325e-07
3.7778099903413023,15.0,3.993333,-3867.2093976659053,3.867929545663325e-07
3.843062375742261,15.0,3.993333,-3860.830949677612,3.867929545663325e-07
3.8564252354157365,15.0,3.993333,-3860.3709819806936,3.867929545663325e-07
3.8597728096103765,15.0,3.993333,-3861.0517524052284,3.867929545663325e-07
3.861187273353312,15.0,3.993333,-3861.951108736766,3.867929545663325e-07
3.8622275857042725,15.0,3.993333,-3862.8911813492914,3.867929545663325e-07
3.8840785408957346,15.0,3.505,-3919.070498429535,3.867929545663325e-07
3.910049456963293,15.0,3.505,-3917.4569820638017,3.867929545663325e-07
3.9160358543070064,15.0,3.505,-3918.1211361277956,3.867929545663325e-07
3.91816510917771,15.0,3.505,-3919.2228721074175,3.867929545663325e-07
3.9195487128138895,15.0,3.505,-3920.407181343209,3.867929545663325e-07
3.920786755338918,15.0,3.505,-3921.605599740798,3.867929545663325e-07
3.903657745809926,15.0,3.933333,-3874.360563594298,3.867929545663325e-07
3.88290518607198,15.0,3.933333,-3877.8044336778235,3.867929545663325e-07
3.879698900006565,15.0,3.933333,-3879.2443159201475,3.867929545663325e-07
3.8798616057948836,15.0,3.933333,-3880.2978063926244,3.867929545663325e-07
3.880669528593262,15.0,3.933333,-3881.2756847149813,3.867929545663325e-07
3.881599821056989,15.0,3.933333,-3882.2376101875766,3.867929545663325e-07
3.8828376315589597,15.0,3.926667,-3883.9489453097685,3.867929545663325e-07
3.884134430993345,15.0,3.926667,-3884.8691079362707,3.867929545663325e-07
3.8851570764487633,15.0,3.926667,-3885.818563693831,3.867929545663325e-07
3.8861257112757133,15.0,3.926667,-3886.7721984924965,3.867929545663325e-07
3.8870825538471423,18.5,3.926667,-3887.7251990294026,3.867929545663325e-07
8.0,18.5,3.926667,-4208.901794102367,3.867929545663325e-07
8.0,18.5,3.971667,-4795.21619070188,3.867929545663325e-07
8.0,18.5,3.971667,-5294.63724205003,3.867929545663325e-07
8.0,18.5,3.971667,-5715.897459631594,3.867929545663325e-07
7.587673843352059,18.5,3.971667,-6015.582359235262,3.867929545663325e-07
6.456829791977839,18.5,3.971667,-6143.774622442972,3.867929545663325e-07
6.229807866307647,18.5,3.971667,-6168.842555020508,3.867929545663325e-07
6.207542627304474,18.5,3.423333,-6231.979041178756,3.867929545663325e-07
6.2250139500399655,18.5,3.423333,-6229.48486035775,3.867929545663325e-07
6.228023116124678,18.5,3.423333,-6228.641717975712,3.867929545663325e-07
6.228241910000406,18.5,3.423333,-6228.117890888527,3.867929545663325e-07
6.227923095137976,18.5,3.423333,-6227.656342645229,3.867929545663325e-07
6.227501289572865,18.5,3.423333,-6227.207482636358,3.867929545663325e-07
6.2024251986103085,15.0,2.96,-6161.592675877231,3.867929545663325e-07
0.0,15.0,2.96,-5684.156177987794,3.867929545663325e-07
0.0,15.0,2.96,-4798.982946511129,3.867929545663325e-07
0.0,18.5,2.96,-4163.4596269011,3.867929545663325e-07
8.0,18.5,2.96,-4250.4098174849405,3.867929545663325e-07
8.0,18.5,2.96,-4835.64577817954,3.867929545663325e-07
8.0,18.5,2.848333,-5216.566020720217,3.867929545663325e-07
8.0,18.5,2.848333,-5649.630721238461,3.867929545663325e-07
7.178264562130266,18.5,2.848333,-5933.243662253295,3.867929545663325e-07
6.277343894439446,18.5,2.848333,-6035.857280705855,3.867929545663325e-07
6.102307617736256,18.5,2.848333,-6055.649651001857,3.867929545663325e-07
6.068407974997559,18.5,2.848333,-6059.3390262431,3.867929545663325e-07
6.061643881255441,18.5,3.015,-6059.646208173273,3.867929545663325e-07
6.06006874365362,18.5,3.015,-6059.549097756508,3.867929545663325e-07
6.059565076011177,18.5,3.015,-6059.330259464703,3.867929545663325e-07
6.059268100771533,18.5,3.015,-6059.088361249007,3.867929545663325e-07
6.05901128991618,18.5,3.015,-6058.842402539944,3.867929545663325e-07
6.058762585714977,18.5,3.015,-6058.59604004703,3.867929545663325e-07
5.995751860557426,18.5,3.418333,-5892.318911092707,3.867929545663325e-07
5.920554821473684,18.5,3.418333,-5900.3709878576365,3.867929545663325e-07
5.905683807897844,18.5,3.418333,-5901.54100885062,3.867929545663325e-07
5.902439281859552,18.5,3.418333,-5901.385467437757,3.867929545663325e-07
5.901434188898361,18.5,3.418333,-5900.975401133161,3.867929545663325e-07
5.900860873778561,18.5,3.418333,-5900.517056996159,3.867929545663325e-07
5.83880794595666,18.5,3.826667,-5737.19113866366,3.867929545663325e-07
5.764813883138777,18.5,3.826667,-5744.855174319302,3.867929545663325e-07
5.749991501910836,18.5,3.826667,-5745.769330137249,3.867929545663325e-07
5.746574698919904,18.5,3.826667,-5745.383596053878,3.867929545663325e-07
5.745355482030118,18.5,3.826667,-5744.748578143474,3.867929545663325e-07
5.744560392642825,18.5,3.826667,-5744.066620839132,3.867929545663325e-07
5.7273780409823765,18.5,4.43,-5699.843441854958,3.867929545663325e-07
5.706906500466312,18.5,4.43,-5701.0472586657215,3.867929545663325e-07
5.702141169534844,18.5,4.43,-5700.46115693159,3.867929545663325e-07
5.700405205102652,18.5,4.43,-5699.531528683474,3.867929545663325e-07
5.699254555578682,18.5,4.43,-5698.537230092672,3.867929545663325e-07
5.698218190582816,18.5,4.43,-5697.532000562072,3.867929545663325e-07
5.55250790698035,18.5,4.62,-5313.577275677291,3.867929545663325e-07
5.378823664796119,18.5,4.62,-5332.1287689677165,3.867929545663325e-07
5.344399188837361,18.5,4.62,-5334.793441617389,3.867929545663325e-07
5.336856919070579,18.5,4.62,-5334.393287154268,3.867929545663325e-07
5.334492646100944,18.5,4.62,-5333.404697024694,3.867929545663325e-07
5.3331266851805825,18.5,4.62,-5332.304558335856,3.867929545663325e-07
5.534084403758607,18.5,4.608333,-5866.237296879786,3.867929545663325e-07
5.774158333738388,18.5,4.608333,-5837.6476496285695,3.867929545663325e-07
5.819644096153661,18.5,4.608333,-5831.262267854658,3.867929545663325e-07
5.827521873777733,18.5,4.608333,-5829.170101851834,3.867929545663325e-07
5.828170149172706,18.5,4.608333,-5827.905038665611,3.867929545663325e-07
5.827431734452557,18.5,4.608333,-5826.800423863857,3.867929545663325e-07
5.9621757364518775,18.5,3.838333,-6184.888064049068,3.867929545663325e-07
6.123235238000598,18.5,3.838333,-6165.815773796597,3.867929545663325e-07
6.153786951684925,18.5,3.838333,-6161.63540053656,3.867929545663325e-07
6.159159113076067,18.5,3.838333,-6160.329254065971,3.867929545663325e-07
6.15968968461425,18.5,3.838333,-6159.576821374188,3.867929545663325e-07
6.15929053439686,18.5,3.838333,-6158.931765657728,3.867929545663325e-07
6.191008826757479,18.5,3.083333,-6243.701677566548,3.867929545663325e-07
6.229083782781936,18.5,3.083333,-6239.1252972191105,3.867929545663325e-07
6.236254081294828,18.5,3.083333,-6238.075500185663,3.867929545663325e-07
6.237467803716232,18.5,3.083333,-6237.705772054796,3.867929545663325e-07
6.237534176856002,18.5,3.083333,-6237.467391261918,3.867929545663325e-07
6.237379874543149,18.5,3.083333,-6237.254625809896,3.867929545663325e-07
6.271252719353379,18.5,2.286667,-6327.154012210237,3.867929545663325e-07
6.3118652256361205,18.5,2.286667,-6322.771771781951,3.867929545663325e-07
6.319882453620131,18.5,2.286667,-6322.108106894518,3.867929545663325e-07
6.3216103020679615,18.5,2.286667,-6322.161581277224,3.867929545663325e-07
6.322124785972938,18.5,2.286667,-6322.353035196,3.867929545663325e-07
6.322404991118083,18.5,2.286667,-6322.5707582716095,3.867929545663325e-07
6.307944379892092,18.5,2.63,-6283.9619867029005,3.867929545663325e-07
6.290574587501033,18.5,2.63,-6285.985297831764,3.867929545663325e-07
6.2872657690988945,18.5,2.63,-6286.404215316755,3.867929545663325e-07
6.286659972619464,18.5,2.63,-6286.514653148449,3.867929545663325e-07
6.2865735331554795,18.5,2.63,-6286.565762142179,3.867929545663325e-07
6.286586812765609,18.5,2.63,-6286.6054220567285,3.867929545663325e-07
6.292326825357941,18.5,2.496667,-6301.722813488097,3.867929545663325e-07
6.299196223343597,18.5,2.496667,-6301.060574493038,3.867929545663325e-07
6.300603992620973,18.5,2.496667,-6301.02127227412,3.867929545663325e-07
6.300962257408719,18.5,2.496667,-6301.101494917146,3.867929545663325e-07
6.301118775080886,18.5,2.496667,-6301.204515832229,3.867929545663325e-07
6.301236391622888,18.5,2.496667,-6301.311755101882,3.867929545663325e-07
6.330863872975215,18.5,1.806667,-6379.460981323579,3.867929545663325e-07
6.36632780951718,18.5,1.806667,-6375.951492206753,3.867929545663325e-07
6.3735488142312535,18.5,1.806667,-6375.663453791611,3.867929545663325e-07
6.375327360935626,18.5,1.806667,-6375.995391010888,3.867929545663325e-07
6.376056977708458,18.5,1.806667,-6376.446015176915,3.867929545663325e-07
6.3765839157635815,18.5,1.806667,-6376.918772999661,3.867929545663325e-07
6.4030901890521825,18.5,1.198333,-6446.200261753394,3.867929545663325e-07
6.434738145604752,18.5,1.198333,-6443.4875374862895,3.867929545663325e-07
6.441490186826195,18.5,1.198333,-6443.6137028443845,3.867929545663325e-07
6.443440447323519,18.5,1.198333,-6444.286070550177,3.867929545663325e-07
6.444463928604501,18.5,1.198333,-6445.062515763482,3.867929545663325e-07
6.445307619489836,18.5,1.198333,-6445.857812047363,3.867929545663325e-07
6.464151193000863,18.5,0.776667,-6494.347700486072,3.867929545663325e-07
6.486556004615409,18.5,0.776667,-6492.934222393023,3.867929545663325e-07
6.4917022936257816,18.5,0.776667,-6493.487769737887,3.867929545663325e-07
6.493519669472358,15.0,0.776667,-6494.419012974938,3.867929545663325e-07
0.0,15.0,0.776667,-5989.634472007509,3.867929545663325e-07
0.0,15.0,0.776667,-5058.150700712776,3.867929545663325e-07
0.0,15.0,0.53,-4457.400242496282,3.867929545663325e-07
4.131498730354884,15.0,0.53,-4247.351135504082,3.867929545663325e-07
4.2167877594863965,15.0,0.53,-4240.756488129714,3.867929545663325e-07
4.235577080171288,15.0,0.53,-4241.743438848873,3.867929545663325e-07
4.241478852989121,15.0,0.53,-4244.194985463671,3.867929545663325e-07
4.244880566591109,15.0,0.53,-4246.925952506088,3.867929545663325e-07
4.257908293462004,15.0,0.293333,-4276.475800937813,3.867929545663325e-07
4.27284596247016,15.0,0.293333,-4278.021821813826,3.867929545663325e-07
4.278086226221023,15.0,0.293333,-4280.668228134722,3.867929545663325e-07
4.28144578250342,15.0,0.293333,-4283.523165646453,3.867929545663325e-07
4.2844371911694905,15.0,0.293333,-4286.414066414565,3.867929545663325e-07
4.287353046969315,15.0,0.293333,-4289.307557444203,3.867929545663325e-07
4.275922764822531,15.0,0.628333,-4254.307127470896,3.867929545663325e-07
4.261647724491548,15.0,0.628333,-4258.947749900839,3.867929545663325e-07
4.26107387864513,15.0,0.628333,-4262.019481876125,3.867929545663325e-07
4.2631387836500485,15.0,0.628333,-4264.784531032052,3.867929545663325e-07
4.265708429456732,15.0,0.628333,-4267.486393085837,3.867929545663325e-07
4.268371315740637,15.0,0.628333,-4270.172029691635,3.867929545663325e-07
4.2658414269956895,15.0,0.75,-4259.08976933263,3.867929545663325e-07
4.262281957946869,18.5,0.75,-4262.4007533890035,3.867929545663325e-07
8.0,18.5,0.75,-4556.110491506321,3.867929545663325e-07
8.0,18.5,0.75,-5094.952058695227,3.867929545663325e-07
8.0,18.5,0.75,-5549.460913081381,3.867929545663325e-07
