HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
5.585148426367096,18.5,5.038333,-5583.622080125418,2.2562922349702734e-07
5.583873319211989,18.5,5.038333,-5582.441885525171,2.2562922349702734e-07
5.582652136085244,18.5,5.038333,-5581.259057201496,2.2562922349702734e-07
5.583291548224861,18.5,5.003333,-5586.469354256669,2.2562922349702734e-07
5.584658501756508,18.5,5.003333,-5585.0669219972015,2.2562922349702734e-07
5.584474572801378,18.5,5.003333,-5583.808891364152,2.2562922349702734e-07
5.583689585217622,18.5,5.003333,-5582.608212645017,2.2562922349702734e-07
5.582672428964248,18.5,5.003333,-5581.4310752259835,2.2562922349702734e-07
5.581566370855831,18.5,5.003333,-5580.264345502242,2.2562922349702734e-07
5.579726686091636,18.5,5.016667,-5576.667423856966,2.2562922349702734e-07
5.57760195500141,18.5,5.016667,-5575.593613166526,2.2562922349702734e-07
5.5760667606778505,18.5,5.016667,-5574.46803200691,2.2562922349702734e-07
5.574761792525533,18.5,5.016667,-5573.323604978077,2.2562922349702734e-07
5.573547499987445,18.5,5.016667,-5572.173117004001,2.2562922349702734e-07
5.572369682497447,18.5,5.016667,-5571.021531203595,2.2562922349702734e-07
5.571469911581608,18.5,5.011667,-5570.784038369903,2.2562922349702734e-07
5.57067990088558,18.5,5.011667,-5569.603244323182,2.2562922349702734e-07
5.5696716647674975,15.0,5.011667,-5568.444678849476,2.2562922349702734e-07
0.0,15.0,5.011667,-5354.965786858241,2.2562922349702734e-07
0.0,15.0,5.011667,-4945.522781400915,2.2562922349702734e-07
0.0,15.0,5.011667,-4567.547851453515,2.2562922349702734e-07
0.0,15.0,5.01,-4218.922879426257,2.2562922349702734e-07
0.0,15.0,5.01,-3896.7915682486564,2.2562922349702734e-07
3.307595668650811,15.0,5.01,-3720.5458109974306,2.2562922349702734e-07
3.5867377799039333,15.0,5.01,-3694.889024617358,2.2562922349702734e-07
3.647300556029336,15.0,5.01,-3689.2567758334335,2.2562922349702734e-07
3.670779160717939,15.0,5.01,-3687.0232137650555,2.2562922349702734e-07
3.6845799624854183,15.0,4.92,-3702.5487107622653,2.2562922349702734e-07
3.694631020255315,15.0,4.92,-3701.579369095298,2.2562922349702734e-07
3.6985081350790665,15.0,4.92,-3701.175917800667,2.2562922349702734e-07
3.699987163520905,15.0,4.92,-3700.9923222228226,2.2562922349702734e-07
3.7005347598764957,15.0,4.92,-3700.8941721798046,2.2562922349702734e-07
3.7007206130954047,15.0,4.92,-3700.8292589590455,2.2562922349702734e-07
3.7024292018347866,15.0,4.888333,-3706.5613886296605,2.2562922349702734e-07
3.704732582286215,15.0,4.888333,-3706.314330250978,2.2562922349702734e-07
3.7056071221262528,15.0,4.888333,-3706.1982803990236,2.2562922349702734e-07
3.7059267115590844,15.0,4.888333,-3706.1331521878674,2.2562922349702734e-07
3.7060307855182146,15.0,4.888333,-3706.087838336871,2.2562922349702734e-07
3.706051186039997,15.0,4.888333,-3706.0502562037263,2.2562922349702734e-07
3.710328400440153,15.0,4.806667,-3720.932280003884,2.2562922349702734e-07
3.716267511913179,15.0,4.806667,-3720.3826955457334,2.2562922349702734e-07
3.71857133871074,15.0,4.806667,-3720.1662723566305,2.2562922349702734e-07
3.719463195921742,15.0,4.806667,-3720.0792569891364,2.2562922349702734e-07
3.7198066401829237,15.0,4.806667,-3720.042509664465,2.2562922349702734e-07
3.7199370834867183,15.0,4.806667,-3720.02529187806,2.2562922349702734e-07
3.7205100323574585,15.0,4.796667,-3721.8421971840307,2.2562922349702734e-07
3.7212558929023545,15.0,4.796667,-3721.7723070451075,2.2562922349702734e-07
3.7215447229862777,15.0,4.796667,-3721.744303631343,2.2562922349702734e-07
3.721656044759925,15.0,4.796667,-3721.732570417359,2.2562922349702734e-07
3.721698424404053,15.0,4.796667,-3721.727157962299,2.2562922349702734e-07
3.7217140287518307,15.0,4.796667,-3721.724201925413,2.2562922349702734e-07
3.7263588358101742,18.5,4.708333,-3737.8566916287377,2.2562922349702734e-07
8.0,18.5,4.708333,-3899.9933587744868,2.2562922349702734e-07
8.0,18.5,4.708333,-4212.5938899648445,2.2562922349702734e-07
8.0,18.5,4.708333,-4501.170328097831,2.2562922349702734e-07
8.0,18.5,4.708333,-4767.569212809136,2.2562922349702734e-07
8.0,18.5,4.708333,-5013.49515473706,2.2562922349702734e-07
8.0,18.5,4.555,-5199.243514583446,2.2562922349702734e-07
7.586706487631819,18.5,4.555,-5389.41025273106,2.2562922349702734e-07
6.364437902372538,18.5,4.555,-5500.356481510818,2.2562922349702734e-07
5.88001343576434,18.5,4.555,-5543.6843323174535,2.2562922349702734e-07
5.691246929637941,18.5,4.555,-5559.918810093331,2.2562922349702734e-07
5.6173283905990505,18.5,4.555,-5565.630057818349,2.2562922349702734e-07
5.5322303048672214,15.0,4.631667,-5373.199577317719,2.2562922349702734e-07
0.0,15.0,4.631667,-5172.925810860941,2.2562922349702734e-07
0.0,15.0,4.631667,-4777.510768896461,2.2562922349702734e-07
0.0,15.0,4.631667,-4412.485539377236,2.2562922349702734e-07
0.0,15.0,4.631667,-4075.5142992909987,2.2562922349702734e-07
0.0,15.0,4.631667,-3764.4407619946755,2.2562922349702734e-07
0.0,18.5,4.796667,-3415.334874788751,2.2562922349702734e-07
8.0,18.5,4.796667,-3581.8955466165967,2.2562922349702734e-07
8.0,18.5,4.796667,-3918.669058183731,2.2562922349702734e-07
8.0,18.5,4.796667,-4229.560822682191,2.2562922349702734e-07
8.0,18.5,4.796667,-4516.560162615832,2.2562922349702734e-07
8.0,18.5,4.796667,-4781.503496893723,2.2562922349702734e-07
7.321852289101617,18.5,4.935,-4498.613961698907,2.2562922349702734e-07
5.745585284007712,18.5,4.935,-4641.838006799098,2.2562922349702734e-07
5.126842482090547,18.5,4.935,-4697.31205531045,2.2562922349702734e-07
4.885808241618725,18.5,4.935,-4718.173577763854,2.2562922349702734e-07
4.7914964466766605,18.5,4.935,-4725.591055901006,2.2562922349702734e-07
4.754177587562163,18.5,4.935,-4727.787654683441,2.2562922349702734e-07
4.331608625453282,18.5,5.28,-3310.9236521808416,2.2562922349702734e-07
3.759335953026448,18.5,5.28,-3361.9499797275907,2.2562922349702734e-07
3.5362481710213163,18.5,5.28,-3380.978139877931,2.2562922349702734e-07
3.4488021938754856,18.5,5.28,-3387.57806514553,2.2562922349702734e-07
3.4140449623710993,18.5,5.28,-3389.351899036188,2.2562922349702734e-07
3.3997546617377794,18.5,5.28,-3389.2525722023415,2.2562922349702734e-07
3.797891409732847,18.5,5.823333,-4795.35145605515,2.2562922349702734e-07
4.356200683003999,18.5,5.823333,-4742.660405014069,2.2562922349702734e-07
4.572216789485992,18.5,5.823333,-4721.341172843454,2.2562922349702734e-07
4.655270502135181,18.5,5.823333,-4712.209850702771,2.2562922349702734e-07
4.686679255054378,18.5,5.823333,-4707.814180894164,2.2562922349702734e-07
4.698029655468076,18.5,5.823333,-4705.259436348104,2.2562922349702734e-07
4.68332750773111,18.5,6.808333,-4639.925017352367,2.2562922349702734e-07
4.658406965773543,18.5,6.808333,-4640.34057751801,2.2562922349702734e-07
4.647681638142467,18.5,6.808333,-4639.458554267915,2.2562922349702734e-07
4.642471955610017,18.5,6.808333,-4638.0743718603935,2.2562922349702734e-07
4.639406534793079,18.5,6.808333,-4636.496991317483,2.2562922349702734e-07
4.637175843372688,18.5,6.808333,-4634.846417446069,2.2562922349702734e-07
4.64578505199579,18.5,6.981667,-4669.743550621499,2.2562922349702734e-07
4.658589503728945,18.5,6.981667,-4666.6610354949735,2.2562922349702734e-07
4.662494502864115,18.5,6.981667,-4664.397496310232,2.2562922349702734e-07
4.662944710439478,18.5,6.981667,-4662.453956601015,2.2562922349702734e-07
4.662054925341977,18.5,6.981667,-4660.636601713422,2.2562922349702734e-07
4.660646564346121,18.5,6.981667,-4658.870147681592,2.2562922349702734e-07
4.749169930321023,18.5,6.906667,-4970.616098302234,2.2562922349702734e-07
4.872638027186349,18.5,6.906667,-4957.455952654922,2.2562922349702734e-07
4.919561568166296,18.5,6.906667,-4951.313934851469,2.2562922349702734e-07
4.936755892225756,18.5,6.906667,-4947.899695286998,2.2562922349702734e-07
4.942405141564996,18.5,6.906667,-4945.546761027284,2.2562922349702734e-07
4.943572137424031,18.5,6.906667,-4943.607861200797,2.2562922349702734e-07
5.035265219551502,18.5,6.486667,-5262.7320689187,2.2562922349702734e-07
5.162168704455417,18.5,6.486667,-5249.4454187059355,2.2562922349702734e-07
5.210531513588194,18.5,6.486667,-5243.35949337433,2.2562922349702734e-07
5.228389591943506,18.5,6.486667,-5240.072082733707,2.2562922349702734e-07
5.234401437103043,18.5,6.486667,-5237.873242638588,2.2562922349702734e-07
5.235814016687209,18.5,6.486667,-5236.098826911329,2.2562922349702734e-07
5.262228464798364,18.5,5.976667,-5327.644071203491,2.2562922349702734e-07
5.298408376520638,18.5,5.976667,-5322.878410966372,2.2562922349702734e-07
5.311649225338579,18.5,5.976667,-5320.217554821683,2.2562922349702734e-07
5.3159818907452525,18.5,5.976667,-5318.3756525883355,2.2562922349702734e-07
5.316856043201051,18.5,5.976667,-5316.853270193496,2.2562922349702734e-07
5.316388346844701,18.5,5.976667,-5315.4564235183025,2.2562922349702734e-07
5.353654209092588,18.5,5.248333,-5447.142438784835,2.2562922349702734e-07
5.40565342120226,18.5,5.248333,-5441.212525208755,2.2562922349702734e-07
5.425198897231849,18.5,5.248333,-5438.258870087756,2.2562922349702734e-07
5.432140008732791,18.5,5.248333,-5436.462394416355,2.2562922349702734e-07
5.434186580392634,18.5,5.248333,-5435.116535516382,2.2562922349702734e-07
5.434333213539503,18.5,5.248333,-5433.946852524651,2.2562922349702734e-07
5.4754973434600975,18.5,4.453333,-5578.056227513913,2.2562922349702734e-07
5.532677236941573,18.5,4.453333,-5571.958713460464,2.2562922349702734e-07
5.554407223168164,18.5,4.453333,-5569.111492262533,2.2562922349702734e-07
5.562368571176035,18.5,4.453333,-5567.527603529909,2.2562922349702734e-07
5.564982771862652,18.5,4.453333,-5566.435265644069,2.2562922349702734e-07
5.56552089937718,18.5,4.453333,-5565.534701651437,2.2562922349702734e-07
5.6077953726668515,18.5,3.643333,-5712.658774931662,2.2562922349702734e-07
5.6663662207667365,18.5,3.643333,-5706.743263519667,2.2562922349702734e-07
5.688809886331774,18.5,3.643333,-5704.13956249307,2.2562922349702734e-07
5.697221414001911,18.5,3.643333,-5702.822792409295,2.2562922349702734e-07
5.700183089271423,18.5,3.643333,-5702.006436780555,2.2562922349702734e-07
5.7010284728464065,18.5,3.643333,-5701.384993121703,2.2562922349702734e-07
5.754360621642673,18.5,2.628333,-5886.233098117489,2.2562922349702734e-07
5.828186102792279,18.5,2.628333,-5879.301799958743,2.2562922349702734e-07
5.856769282598339,18.5,2.628333,-5876.516977891897,2.2562922349702734e-07
5.867779190941929,18.5,2.628333,-5875.342931534736,2.2562922349702734e-07
5.871963327426875,18.5,2.628333,-5874.79471679154,2.2562922349702734e-07
5.8734963252117955,18.5,2.628333,-5874.489753171008,2.2562922349702734e-07
5.936148393477447,18.5,1.445,-6090.419392843435,2.2562922349702734e-07
6.02266422431253,18.5,1.445,-6082.765672067868,2.2562922349702734e-07
6.056423666297178,18.5,1.445,-6079.94626445639,2.2562922349702734e-07
6.069690458060586,18.5,1.445,-6079.0043936630045,2.2562922349702734e-07
6.074996976811509,18.5,1.445,-6078.791543718705,2.2562922349702734e-07
6.077211213088072,18.5,1.445,-6078.861593507818,2.2562922349702734e-07
6.10142060688263,18.5,1.003333,-6159.713277083872,2.2562922349702734e-07
6.1342191366677525,15.0,1.003333,-6157.14327293419,2.2562922349702734e-07
0.0,15.0,1.003333,-5921.972288373468,2.2562922349702734e-07
0.0,15.0,1.003333,-5470.917582009038,2.2562922349702734e-07
0.0,15.0,1.003333,-5054.526939713595,2.2562922349702734e-07
0.0,15.0,1.003333,-4670.13601318284,2.2562922349702734e-07
0.0,15.0,0.99,-4441.0765633390265,2.2562922349702734e-07
3.4907303406986103,15.0,0.99,-4356.698039400473,2.2562922349702734e-07
4.022684456732555,15.0,0.99,-4309.542046529292,2.2562922349702734e-07
4.183900299285824,15.0,0.99,-4296.352286617587,2.2562922349702734e-07
4.247410350097221,15.0,0.99,-4292.113852064823,2.2562922349702734e-07
4.27296553544843,15.0,0.99,-4291.350935587139,2.2562922349702734e-07
4.266969446703138,15.0,1.31,-4233.487354282956,2.2562922349702734e-07
4.248682895918319,15.0,1.31,-4236.617981486798,2.2562922349702734e-07
4.242393993731094,15.0,1.31,-4238.646506110557,2.2562922349702734e-07
4.240763919556139,15.0,1.31,-4240.245491491535,2.2562922349702734e-07
4.240942029019084,15.0,1.31,-4241.676186653365,2.2562922349702734e-07
4.241821043905498,15.0,1.31,-4243.040071607747,2.2562922349702734e-07
4.22598881556753,15.0,1.633333,-4185.318705644467,2.2562922349702734e-07
4.203630722641833,15.0,1.633333,-4188.687087325703,2.2562922349702734e-07
4.195685014083892,15.0,1.633333,-4190.732311541079,2.2562922349702734e-07
4.193335943270313,15.0,1.633333,-4192.262292566681,2.2562922349702734e-07
4.1931593512689345,15.0,1.633333,-4193.590838147234,2.2562922349702734e-07
4.193825257759818,15.0,1.633333,-4194.839837168963,2.2562922349702734e-07
4.184837581745547,15.0,1.823333,-4161.352527325256,2.2562922349702734e-07
4.172079514397114,15.0,1.823333,-4163.756632139176,2.2562922349702734e-07
4.167815578472847,15.0,1.823333,-4165.380102255745,2.2562922349702734e-07
4.166849454254009,15.0,1.823333,-4166.69915301434,2.2562922349702734e-07
4.16716293289162,15.0,1.823333,-4167.898745036376,2.2562922349702734e-07
4.1679721660816655,15.0,1.823333,-4169.0507172300995,2.2562922349702734e-07
4.142361260176131,15.0,2.33,-4077.6385729525655,2.2562922349702734e-07
4.106434825351812,15.0,2.33,-4081.9648927763333,2.2562922349702734e-07
4.093059535719021,15.0,2.33,-4084.222695138041,2.2562922349702734e-07
4.0884421794634935,15.0,2.33,-4085.6760480926596,2.2562922349702734e-07
4.087225388462389,15.0,2.33,-4086.8159254468637,2.2562922349702734e-07
4.087328348896108,15.0,2.33,-4087.833024543051,2.2562922349702734e-07
4.085579327415871,15.0,2.375,-4080.5820183473597,2.2562922349702734e-07
4.083105308078894,15.0,2.375,-4081.8149421386724,2.2562922349702734e-07
4.082707563092117,15.0,2.375,-4082.855796439716,2.2562922349702734e-07
4.083115231762429,15.0,2.375,-4083.821051192346,2.2562922349702734e-07
4.083834717613195,15.0,2.375,-4084.755944750733,2.2562922349702734e-07
4.0846743119264834,15.0,2.375,-4085.6780492692433,2.2562922349702734e-07
4.082057969985351,15.0,2.441667,-4074.4172497842524,2.2562922349702734e-07
4.078091451257956,15.0,2.441667,-4075.751528687755,2.2562922349702734e-07
4.077094219162063,15.0,2.441667,-4076.8119621039673,2.2562922349702734e-07
4.077249267182515,15.0,2.441667,-4077.76507083473,2.2562922349702734e-07
4.0778508844258115,15.0,2.441667,-4078.6755321288992,2.2562922349702734e-07
4.0786249805132,15.0,2.441667,-4079.5684678103717,2.2562922349702734e-07
4.056239230417816,15.0,2.501667,-3999.6737579056366,2.2562922349702734e-07
4.024850127048467,15.0,2.501667,-4003.4848665644263,2.2562922349702734e-07
4.0131818797350665,18.5,2.501667,-4005.487014060965,2.2562922349702734e-07
8.0,18.5,2.501667,-4158.964757409867,2.2562922349702734e-07
8.0,18.5,2.501667,-4452.686242408013,2.2562922349702734e-07
8.0,18.5,2.501667,-4723.833481084836,2.2562922349702734e-07
8.0,18.5,2.653333,-4875.9031715789815,2.2562922349702734e-07
8.0,18.5,2.653333,-5114.410578569041,2.2562922349702734e-07
8.0,18.5,2.653333,-5334.587742674186,2.2562922349702734e-07
8.0,18.5,2.653333,-5536.237799366303,2.2562922349702734e-07
7.0241108438835,18.5,2.653333,-5681.691289166447,2.2562922349702734e-07
6.271971941445895,18.5,2.653333,-5750.327641797648,2.2562922349702734e-07
5.914926621118411,18.5,2.821667,-5551.732104790213,2.2562922349702734e-07
5.711338532066839,18.5,2.821667,-5570.025363569588,2.2562922349702734e-07
5.632053422350419,18.5,2.821667,-5576.927650543802,2.2562922349702734e-07
5.601052833887071,18.5,2.821667,-5579.405598170321,2.2562922349702734e-07
5.588808034730983,18.5,2.821667,-5580.165335642211,2.2562922349702734e-07
5.583848965291736,18.5,2.821667,-5580.25802364969,2.2562922349702734e-07
5.622661565379599,18.5,2.931667,-5722.500214030391,2.2562922349702734e-07
5.6784675441731,18.5,2.931667,-5716.993280715726,2.2562922349702734e-07
5.699924193328911,18.5,2.931667,-5714.634953992878,2.2562922349702734e-07
5.70803905658363,18.5,2.931667,-5713.500017813628,2.2562922349702734e-07
5.710972052158104,18.5,2.931667,-5712.840663594394,2.2562922349702734e-07
5.711892692688571,18.5,2.931667,-5712.366423354912,2.2562922349702734e-07
5.649351444776267,18.5,2.991667,-5493.949443330354,2.2562922349702734e-07
5.562151729187509,18.5,2.991667,-5501.5190300798995,2.2562922349702734e-07
5.528046113838423,18.5,2.991667,-5504.223611677534,2.2562922349702734e-07
5.514563508292213,18.5,2.991667,-5505.03896655727,2.2562922349702734e-07
5.509091547852041,18.5,2.991667,-5505.120940604534,2.2562922349702734e-07
5.5067314191548125,18.5,2.991667,-5504.918479207095,2.2562922349702734e-07
5.512662775847139,18.5,2.886667,-5529.236447729364,2.2562922349702734e-07
5.521825938908297,18.5,2.886667,-5528.018660548762,2.2562922349702734e-07
5.525173300541633,18.5,2.886667,-5527.334527922265,2.2562922349702734e-07
5.526262191983097,18.5,2.886667,-5526.8580406743495,2.2562922349702734e-07
5.5264742776451845,18.5,2.886667,-5526.462576386084,2.2562922349702734e-07
5.526346191393078,18.5,2.886667,-5526.098954598455,2.2562922349702734e-07
5.529171531291354,18.5,2.85,-5536.477411842331,2.2562922349702734e-07
5.533148178299325,18.5,2.85,-5535.75275993622,2.2562922349702734e-07
5.5344910351363525,18.5,2.85,-5535.270118668416,2.2562922349702734e-07
5.53481132423126,18.5,2.85,-5534.881828065941,2.2562922349702734e-07
5.5347348218603205,18.5,2.85,-5534.530538359751,2.2562922349702734e-07
5.534504569337833,18.5,2.85,-5534.193975135881,2.2562922349702734e-07
5.56053359885018,18.5,2.636667,-5625.394988685872,2.2562922349702734e-07
5.596784714734986,18.5,2.636667,-5621.798303623205,2.2562922349702734e-07
5.610710504725557,18.5,2.636667,-5620.248087235665,2.2562922349702734e-07
5.615965640144736,18.5,2.636667,-5619.492970303394,2.2562922349702734e-07
5.617853530049729,18.5,2.636667,-5619.046926472428,2.2562922349702734e-07
5.618433926386411,18.5,2.636667,-5618.721191019264,2.2562922349702734e-07
5.657284896261036,18.5,2.686667,-5753.316578374346,2.2562922349702734e-07
5.710997168740551,18.5,2.686667,-5748.111705569356,2.2562922349702734e-07
5.731700390028891,18.5,2.686667,-5745.932414643957,2.2562922349702734e-07
5.739583233153053,18.5,2.686667,-5744.928534468794,2.2562922349702734e-07
5.742487161141253,18.5,2.686667,-5744.381441311737,2.2562922349702734e-07
5.743457697106123,18.5,2.686667,-5744.012030436564,2.2562922349702734e-07
5.788415151780305,18.5,2.79,-5899.315481964539,2.2562922349702734e-07
5.850449175323888,18.5,2.79,-5893.321919037749,2.2562922349702734e-07
5.874370087768057,18.5,2.79,-5890.821740635579,2.2562922349702734e-07
5.883488118761239,18.5,2.79,-5889.678703690876,2.2562922349702734e-07
5.886857248452202,18.5,2.79,-5889.0630645007905,2.2562922349702734e-07
5.887993956255674,18.5,2.79,-5888.652557939106,2.2562922349702734e-07
5.884237050234834,18.5,2.866667,-5874.3185573287055,2.2562922349702734e-07
5.878571919645174,18.5,2.866667,-5874.504053300927,2.2562922349702734e-07
5.876184946119543,18.5,2.866667,-5874.389718203629,2.2562922349702734e-07
5.875071470975013,18.5,2.866667,-5874.159265864695,2.2562922349702734e-07
5.874452925019568,18.5,2.866667,-5873.884046400159,2.2562922349702734e-07
5.874026928304784,18.5,2.866667,-5873.591770053159,2.2562922349702734e-07
5.855818218793889,18.5,3.206667,-5811.1910892351125,2.2562922349702734e-07
5.830667746199447,18.5,3.206667,-5813.039751179146,2.2562922349702734e-07
5.820644018495205,18.5,3.206667,-5813.502948343548,2.2562922349702734e-07
5.816495955788719,18.5,3.206667,-5813.428485004071,2.2562922349702734e-07
5.81463043487961,18.5,3.206667,-5813.145647801511,2.2562922349702734e-07
5.81365189376329,18.5,3.206667,-5812.782330137557,2.2562922349702734e-07
5.78912070996098,18.5,3.661667,-5729.280935589378,2.2562922349702734e-07
5.7553946739231385,18.5,3.661667,-5731.751603270114,2.2562922349702734e-07
5.7419481652626025,18.5,3.661667,-5732.364876205108,2.2562922349702734e-07
5.7363790195974165,18.5,3.661667,-5732.257336052996,2.2562922349702734e-07
5.733870108796532,18.5,3.661667,-5731.870441608869,2.2562922349702734e-07
5.73255042183564,18.5,3.661667,-5731.375657791012,2.2562922349702734e-07
5.7086711718073735,18.5,4.1,-5650.7765838840705,2.2562922349702734e-07
5.675984605856275,18.5,4.1,-5652.996019395306,2.2562922349702734e-07
5.662854431586061,18.5,4.1,-5653.424608569961,2.2562922349702734e-07
5.657320970945148,18.5,4.1,-5653.158381363139,2.2562922349702734e-07
5.654738920772934,18.5,4.1,-5652.623049349997,2.2562922349702734e-07
5.653303991399435,18.5,4.1,-5651.983962342874,2.2562922349702734e-07
5.633845149014497,18.5,4.451667,-5587.072182878481,2.2562922349702734e-07
5.607349857935697,18.5,4.451667,-5588.602050501121,2.2562922349702734e-07
5.596556079184575,18.5,4.451667,-5588.694565483743,2.2562922349702734e-07
5.591861843913785,18.5,4.451667,-5588.229687550085,2.2562922349702734e-07
5.58953762140161,18.5,4.451667,-5587.549202860495,2.2562922349702734e-07
5.588134820077698,18.5,4.451667,-5586.785863251543,2.2562922349702734e-07
5.580350421502499,18.5,4.58,-5562.550782147016,2.2562922349702734e-07
5.570074941773055,18.5,4.58,-5562.556145926368,2.2562922349702734e-07
5.565559871027631,18.5,4.58,-5562.035266851774,2.2562922349702734e-07
5.56328310134395,18.5,4.58,-5561.310921907652,2.2562922349702734e-07
5.561876623727631,18.5,4.58,-5560.5084778970595,2.2562922349702734e-07
5.560809096368757,18.5,4.58,-5559.676626122493,2.2562922349702734e-07
5.581409129353734,18.5,4.17,-5633.722063563441,2.2562922349702734e-07
5.610468022077725,18.5,4.17,-5630.284652837536,2.2562922349702734e-07
5.621320593029123,18.5,4.17,-5628.517117409803,2.2562922349702734e-07
5.625102849066957,18.5,4.17,-5627.398906888201,2.2562922349702734e-07
5.626139921028903,18.5,4.17,-5626.533646632093,2.2562922349702734e-07
5.626111598283069,15.0,4.17,-5625.767391610896,2.2562922349702734e-07
0.0,15.0,3.35,-5558.390107371148,2.2562922349702734e-07
0.0,15.0,3.35,-5134.185152422292,2.2562922349702734e-07
0.0,15.0,3.35,-4742.581853362593,2.2562922349702734e-07
0.0,15.0,3.35,-4381.074381386218,2.2562922349702734e-07
0.0,15.0,3.35,-4091.1519157072607,2.2562922349702734e-07
3.271742434281691,15.0,3.35,-3944.177210255859,2.2562922349702734e-07
3.7401801987682917,15.0,2.483333,-4064.4203442732974,2.2562922349702734e-07
3.9221533444091166,15.0,2.483333,-4048.7583929818,2.2562922349702734e-07
3.9934078033578433,15.0,2.483333,-4043.241334898972,2.2562922349702734e-07
4.021652974902145,15.0,2.483333,-4041.664014824047,2.2562922349702734e-07
4.033190445986782,15.0,2.483333,-4041.6160540398896,2.2562922349702734e-07
4.0382369391321165,15.0,2.483333,-4042.161154725171,2.2562922349702734e-07
4.056692037250605,15.0,2.18,-4098.340473496811,2.2562922349702734e-07
4.080386026630367,15.0,2.18,-4097.285546442862,2.2562922349702734e-07
4.09021446249194,15.0,2.18,-4097.499325827046,2.2562922349702734e-07
4.094655887893623,15.0,2.18,-4098.204807837745,2.2562922349702734e-07
4.097003697434627,15.0,2.18,-4099.100176268927,2.2562922349702734e-07
4.098537168088114,15.0,2.18,-4100.068196652039,2.2562922349702734e-07
4.101941596933966,15.0,2.138333,-4108.673955370836,2.2562922349702734e-07
4.106075975368299,15.0,2.138333,-4109.415126109914,2.2562922349702734e-07
4.1083087206701405,15.0,2.138333,-4110.328575912084,2.2562922349702734e-07
4.10980170596622,15.0,2.138333,-4111.307829687538,2.2562922349702734e-07
4.111006236586514,15.0,2.138333,-4112.311531596887,2.2562922349702734e-07
4.112097612984485,15.0,2.138333,-4113.323619978077,2.2562922349702734e-07
4.109554899725322,15.0,2.206667,-4101.856422841334,2.2562922349702734e-07
4.105592457156286,15.0,2.206667,-4103.302366040751,2.2562922349702734e-07
4.104659414736694,15.0,2.206667,-4104.468755287177,2.2562922349702734e-07
4.10490195030834,15.0,2.206667,-4105.525485672355,2.2562922349702734e-07
4.105600015835535,15.0,2.206667,-4106.538548715241,2.2562922349702734e-07
4.106473938147497,15.0,2.206667,-4107.533578225744,2.2562922349702734e-07
4.100411995054151,15.0,2.34,-4084.1668293719385,2.2562922349702734e-07
4.091641282586283,15.0,2.34,-4085.9924618770942,2.2562922349702734e-07
4.088806707788831,15.0,2.34,-4087.272264088648,2.2562922349702734e-07
4.088276679943715,15.0,2.34,-4088.3390526792755,2.2562922349702734e-07
4.088640705292301,15.0,2.34,-4089.3220941631093,2.2562922349702734e-07
4.089350958601631,15.0,2.34,-4090.2715966762053,2.2562922349702734e-07
4.087218264994999,15.0,2.396667,-4080.8566578077866,2.2562922349702734e-07
4.083974530901685,15.0,2.396667,-4082.1438962003353,2.2562922349702734e-07
4.083268813248151,15.0,2.396667,-4083.196778527677,2.2562922349702734e-07
4.083547825968345,15.0,2.396667,-4084.157657262028,2.2562922349702734e-07
4.084208303294668,15.0,2.396667,-4085.0818212340823,2.2562922349702734e-07
4.085015950602918,15.0,2.396667,-4085.990745286847,2.2562922349702734e-07
4.081456014428227,15.0,2.388333,-4071.5066786155567,2.2562922349702734e-07
4.076199441069252,18.5,2.388333,-4072.9700478618997,2.2562922349702734e-07
8.0,15.0,2.388333,-4223.76247341196,2.2562922349702734e-07
0.0,18.5,2.388333,-4258.41594721126,2.2562922349702734e-07
8.0,18.5,2.388333,-4290.405163362035,2.2562922349702734e-07
8.0,18.5,2.388333,-4574.109584156433,2.2562922349702734e-07
8.0,18.5,2.306667,-4587.725709339377,2.2562922349702734e-07
8.0,18.5,2.306667,-4848.4539189369625,2.2562922349702734e-07
8.0,18.5,2.306667,-5089.143861975873,2.2562922349702734e-07
8.0,18.5,2.306667,-5311.335720371117,2.2562922349702734e-07
8.0,18.5,2.306667,-5506.353483873827,2.2562922349702734e-07
6.67503937685965,18.5,2.306667,-5633.155426304607,2.2562922349702734e-07
5.968658600892877,18.5,2.085,-5259.882157968099,2.2562922349702734e-07
5.571547519755587,18.5,2.085,-5296.1610047559625,2.2562922349702734e-07
5.4172309712866085,18.5,2.085,-5310.189397771134,2.2562922349702734e-07
5.357226051163412,18.5,2.085,-5315.574900117168,2.2562922349702734e-07
5.333854930781218,18.5,2.085,-5317.603336874344,2.2562922349702734e-07
5.324713546778549,18.5,2.085,-5318.327905088741,2.2562922349702734e-07
5.249762532661044,18.5,2.421667,-5070.4256431873455,2.2562922349702734e-07
5.149211697853502,18.5,2.421667,-5079.392967721341,2.2562922349702734e-07
5.1100166758528305,18.5,2.421667,-5082.73784145263,2.2562922349702734e-07
5.094654146786479,18.5,2.421667,-5083.899049754513,2.2562922349702734e-07
5.088548974230481,18.5,2.421667,-5084.212315267881,2.2562922349702734e-07
5.086039804774555,18.5,2.421667,-5084.196466133779,2.2562922349702734e-07
5.066226325151092,18.5,2.728333,-5019.013947761362,2.2562922349702734e-07
5.039659772341338,18.5,2.728333,-5021.089481136682,2.2562922349702734e-07
