HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
8.0,15.0,1.555,-7943.270094020308,3.867929545663325e-07
8.0,15.0,1.555,-7954.4442443975495,3.867929545663325e-07
8.0,15.0,1.555,-7962.865432307802,3.867929545663325e-07
8.0,15.0,1.555,-7969.224599451643,3.867929545663325e-07
8.0,15.0,1.651667,-8056.261555114392,3.867929545663325e-07
8.0,20.0,1.651667,-8039.167391768426,3.867929545663325e-07
8.0,20.0,1.651667,-8026.421113383163,3.867929545663325e-07
8.0,20.0,1.651667,-8016.929525381728,3.867929545663325e-07
8.0,20.0,1.651667,-8009.874119948079,3.867929545663325e-07
8.0,20.0,1.651667,-8004.642057974878,3.867929545663325e-07
8.0,20.0,2.065,-8169.059939767396,3.867929545663325e-07
8.0,20.0,2.065,-8122.5069101955705,3.867929545663325e-07
8.0,20.0,2.065,-8087.717335513889,3.867929545663325e-07
8.0,20.0,2.065,-8061.7345963510425,3.867929545663325e-07
8.0,20.0,2.065,-8042.344967512012,3.867929545663325e-07
8.0,20.0,2.065,-8027.890957912518,3.867929545663325e-07
8.0,20.0,2.478333,-7948.740782777789,3.867929545663325e-07
8.0,20.0,2.478333,-7955.178804697502,3.867929545663325e-07
8.0,20.0,2.478333,-7960.095300956893,3.867929545663325e-07
8.0,15.0,2.478333,-7963.871241407822,3.867929545663325e-07
8.0,15.0,2.478333,-7966.791891486417,3.867929545663325e-07
8.0,15.0,2.478333,-7969.070858696667,3.867929545663325e-07
8.0,15.0,2.883333,-7872.856257085432,3.867929545663325e-07
8.0,15.0,2.883333,-7896.047578113678,3.867929545663325e-07
8.0,15.0,2.883333,-7913.536695360772,3.867929545663325e-07
8.0,15.0,2.883333,-7926.754628201355,3.867929545663325e-07
8.0,20.0,2.883333,-7936.772861022635,3.867929545663325e-07
8.0,20.0,2.883333,-7944.393679817852,3.867929545663325e-07
8.0,20.0,3.075,-7903.833525971415,3.867929545663325e-07
8.0,20.0,3.075,-7918.606860586165,3.867929545663325e-07
8.0,20.0,3.075,-7929.800392197622,3.867929545663325e-07
8.0,15.0,3.075,-7938.311767102813,3.867929545663325e-07
8.0,15.0,3.075,-7944.813113497442,3.867929545663325e-07
8.0,15.0,3.075,-7949.8077049114745,3.867929545663325e-07
8.0,15.0,3.375,-7881.071023366502,3.867929545663325e-07
8.0,15.0,3.375,-7900.20355520873,3.867929545663325e-07
8.0,15.0,3.375,-7914.67747285109,3.867929545663325e-07
8.0,15.0,3.375,-7925.661262710808,3.867929545663325e-07
8.0,15.0,3.375,-7934.029844740196,3.867929545663325e-07
8.0,15.0,3.375,-7940.438333681499,3.867929545663325e-07
8.0,15.0,3.553333,-7902.21987084368,3.867929545663325e-07
8.0,15.0,3.553333,-7915.6363580243415,3.867929545663325e-07
8.0,15.0,3.553333,-7925.834683349368,3.867929545663325e-07
8.0,15.0,3.553333,-7933.621348515016,3.867929545663325e-07
8.0,15.0,3.553333,-7939.600241955634,3.867929545663325e-07
8.0,15.0,3.553333,-7944.223547147423,3.867929545663325e-07
8.0,15.0,3.935,-7855.464711587824,3.867929545663325e-07
8.0,20.0,3.935,-7878.810192782882,3.867929545663325e-07
8.0,20.0,3.935,-7896.464970710824,3.867929545663325e-07
8.0,20.0,3.935,-7909.856498663831,3.867929545663325e-07
8.0,20.0,3.935,-7920.0536002127155,3.867929545663325e-07
8.0,20.0,3.935,-7927.856578216277,3.867929545663325e-07
8.0,20.0,4.148333,-7882.237127759006,3.867929545663325e-07
8.0,20.0,4.148333,-7898.3590216866105,3.867929545663325e-07
8.0,20.0,4.148333,-7910.610536423307,3.867929545663325e-07
8.0,20.0,4.148333,-7919.961679254401,3.867929545663325e-07
8.0,20.0,4.148333,-7927.138766789319,3.867929545663325e-07
8.0,20.0,4.148333,-7932.685654324504,3.867929545663325e-07
8.0,20.0,4.471667,-7858.761283647293,3.867929545663325e-07
8.0,20.0,4.471667,-7879.536244345745,3.867929545663325e-07
8.0,20.0,4.471667,-7895.2865130326845,3.867929545663325e-07
8.0,20.0,4.471667,-7907.271930632773,3.867929545663325e-07
8.0,20.0,4.471667,-7916.435826397108,3.867929545663325e-07
8.0,20.0,4.471667,-7923.484544263626,3.867929545663325e-07
8.0,20.0,4.858333,-7835.372058523717,3.867929545663325e-07
8.0,20.0,4.858333,-7860.415425684378,3.867929545663325e-07
8.0,14.5,4.858333,-7879.3809842363735,3.867929545663325e-07
4.7358550920767355,14.5,4.858333,-7557.024563963805,3.867929545663325e-07
6.70123296718964,14.5,4.858333,-7167.4610893015215,3.867929545663325e-07
7.018768457239355,20.0,4.858333,-7093.751146642981,3.867929545663325e-07
8.0,14.5,5.261667,-7089.412436734756,3.867929545663325e-07
6.231367134135439,14.5,5.261667,-7103.9394046471425,3.867929545663325e-07
6.829254598542207,14.5,5.261667,-6974.5343035846045,3.867929545663325e-07
6.923562854781267,20.0,5.261667,-6941.857288849589,3.867929545663325e-07
8.0,20.0,5.261667,-7058.023444753271,3.867929545663325e-07
8.0,20.0,5.261667,-7277.158570333891,3.867929545663325e-07
8.0,20.0,3.993333,-7748.404933112372,3.867929545663325e-07
8.0,14.5,3.993333,-7803.518068082122,3.867929545663325e-07
5.034450265624833,14.5,3.993333,-7591.010294192035,3.867929545663325e-07
6.634713455169242,14.5,3.993333,-7279.779642537497,3.867929545663325e-07
7.07981857588502,14.5,3.993333,-7190.04474316406,3.867929545663325e-07
7.154374195830679,14.5,3.993333,-7171.3728627569935,3.867929545663325e-07
7.211210696307842,14.5,3.505,-7291.025496968059,3.867929545663325e-07
7.266203191547311,14.5,3.505,-7279.596884676979,3.867929545663325e-07
7.275108767071959,14.5,3.505,-7277.0174655768,3.867929545663325e-07
7.276051533221267,14.5,3.505,-7275.984142525719,3.867929545663325e-07
7.27563161861458,14.5,3.505,-7275.232267766829,3.867929545663325e-07
7.274990205596635,14.5,3.505,-7274.542865852903,3.867929545663325e-07
7.23308465216337,14.5,3.933333,-7163.4977195952615,3.867929545663325e-07
7.183074739688869,14.5,3.933333,-7169.3807840895415,3.867929545663325e-07
7.171931236539717,14.5,3.933333,-7167.889001209747,3.867929545663325e-07
7.167528819182372,14.5,3.933333,-7165.174719938896,3.867929545663325e-07
7.164330395597062,14.5,3.933333,-7162.297317051943,3.867929545663325e-07
7.161384844625172,14.5,3.933333,-7159.437746098468,3.867929545663325e-07
7.159170555027948,14.5,3.926667,-7158.343904264963,3.867929545663325e-07
7.157142046099648,14.5,3.926667,-7155.4830901634905,3.867929545663325e-07
7.154562392978278,14.5,3.926667,-7152.78975282515,3.867929545663325e-07
7.15193085620565,14.5,3.926667,-7150.167126057485,3.867929545663325e-07
7.1493322010141584,14.5,3.926667,-7147.5978611864,3.867929545663325e-07
7.1467801835765385,14.5,3.926667,-7145.078231633526,3.867929545663325e-07
7.139938971973766,14.5,3.971667,-7131.011427273715,3.867929545663325e-07
7.132296733106523,14.5,3.971667,-7129.273681271578,3.867929545663325e-07
7.128789013851679,14.5,3.971667,-7126.804745401344,3.867929545663325e-07
7.126030628065871,14.5,3.971667,-7124.251943073979,3.867929545663325e-07
7.123441457694253,14.5,3.971667,-7121.725305070728,3.867929545663325e-07
7.120921505930756,14.5,3.971667,-7119.242914472249,3.867929545663325e-07
7.169429798954969,14.5,3.423333,-7253.3062710881695,3.867929545663325e-07
7.22807742567095,14.5,3.423333,-7242.956570896317,3.867929545663325e-07
7.238804928528987,14.5,3.423333,-7241.775076828167,3.867929545663325e-07
7.241254454060471,20.0,3.423333,-7242.168495583858,3.867929545663325e-07
8.0,20.0,3.423333,-7336.138296218813,3.867929545663325e-07
8.0,20.0,3.423333,-7499.94460626183,3.867929545663325e-07
8.0,20.0,2.96,-7571.542563316148,3.867929545663325e-07
8.0,20.0,2.96,-7678.652185788053,3.867929545663325e-07
8.0,20.0,2.96,-7758.860325124846,3.867929545663325e-07
8.0,20.0,2.96,-7818.9261040227775,3.867929545663325e-07
8.0,20.0,2.96,-7863.910347407835,3.867929545663325e-07
8.0,20.0,2.96,-7897.60229736621,3.867929545663325e-07
8.0,20.0,2.848333,-7781.940103400805,3.867929545663325e-07
8.0,20.0,2.848333,-7836.096978574969,3.867929545663325e-07
8.0,20.0,2.848333,-7876.658355053444,3.867929545663325e-07
8.0,20.0,2.848333,-7907.0400742444235,3.867929545663325e-07
8.0,20.0,2.848333,-7929.799714149629,3.867929545663325e-07
8.0,20.0,2.848333,-7946.852236941058,3.867929545663325e-07
8.0,20.0,3.015,-7955.783625309702,3.867929545663325e-07
8.0,14.5,3.015,-7965.3535005741105,3.867929545663325e-07
4.27332892185641,14.5,3.015,-7586.2246305129775,3.867929545663325e-07
6.602915390140141,14.5,3.015,-7143.507307186243,3.867929545663325e-07
6.979242230249702,14.5,3.015,-7074.803722984567,3.867929545663325e-07
7.047099089821882,14.5,3.015,-7065.133014793689,3.867929545663325e-07
6.96822168406103,14.5,3.418333,-6816.4355287515245,3.867929545663325e-07
6.862950101791535,20.0,3.418333,-6836.932769394341,3.867929545663325e-07
8.0,20.0,3.418333,-6983.050134648367,3.867929545663325e-07
8.0,20.0,3.418333,-7233.151666903885,3.867929545663325e-07
8.0,20.0,3.418333,-7420.485444828739,3.867929545663325e-07
8.0,20.0,3.418333,-7560.821523462829,3.867929545663325e-07
8.0,20.0,3.826667,-7388.768185261314,3.867929545663325e-07
8.0,20.0,3.826667,-7533.318637939044,3.867929545663325e-07
8.0,20.0,3.826667,-7641.667768917674,3.867929545663325e-07
8.0,14.5,3.826667,-7722.909921983116,3.867929545663325e-07
0.0,14.5,3.826667,-7392.455492766428,3.867929545663325e-07
5.019183409616471,14.5,3.826667,-6827.83395520617,3.867929545663325e-07
6.183280240029854,14.5,4.43,-6400.867411665313,3.867929545663325e-07
6.331648470447203,14.5,4.43,-6366.547492554648,3.867929545663325e-07
6.353298136421699,14.5,4.43,-6356.60750270971,3.867929545663325e-07
6.3530510149594654,20.0,4.43,-6350.966807050611,3.867929545663325e-07
8.0,20.0,4.43,-6549.4605726267,3.867929545663325e-07
8.0,20.0,4.43,-6901.0113411774455,3.867929545663325e-07
8.0,20.0,4.62,-6533.987330322668,3.867929545663325e-07
8.0,20.0,4.62,-6885.129985895803,3.867929545663325e-07
8.0,20.0,4.62,-7148.266074400217,3.867929545663325e-07
8.0,20.0,4.62,-7345.505145617236,3.867929545663325e-07
8.0,20.0,4.62,-7493.401536736753,3.867929545663325e-07
8.0,20.0,4.62,-7604.350176500868,3.867929545663325e-07
8.0,20.0,4.608333,-8500.330976577305,3.867929545663325e-07
8.0,20.0,4.608333,-8363.325136698502,3.867929545663325e-07
8.0,20.0,4.608333,-8260.888664570393,3.867929545663325e-07
8.0,20.0,4.608333,-8184.333671353597,3.867929545663325e-07
8.0,15.0,4.608333,-8127.155217715245,3.867929545663325e-07
0.0,15.0,4.608333,-7711.718309848129,3.867929545663325e-07
5.6197501489200254,15.0,3.838333,-7811.553358048065,3.867929545663325e-07
6.98466000180149,20.0,3.838333,-7549.658884383634,3.867929545663325e-07
8.0,20.0,3.838333,-7548.770688990539,3.867929545663325e-07
8.0,20.0,3.838333,-7659.220104143634,3.867929545663325e-07
8.0,20.0,3.838333,-7741.956305118626,3.867929545663325e-07
8.0,20.0,3.838333,-7803.942002917106,3.867929545663325e-07
8.0,20.0,3.083333,-8033.103891763981,3.867929545663325e-07
8.0,20.0,3.083333,-8027.360958889562,3.867929545663325e-07
8.0,20.0,3.083333,-8023.029313999711,3.867929545663325e-07
8.0,20.0,3.083333,-8019.7547847371015,3.867929545663325e-07
8.0,20.0,3.083333,-8017.272182383465,3.867929545663325e-07
8.0,20.0,3.083333,-8015.382943872001,3.867929545663325e-07
8.0,20.0,2.286667,-8206.735183556817,3.867929545663325e-07
8.0,20.0,2.286667,-8162.828215573675,3.867929545663325e-07
8.0,20.0,2.286667,-8129.852391466161,3.867929545663325e-07
8.0,20.0,2.286667,-8105.062515940779,3.867929545663325e-07
8.0,20.0,2.286667,-8086.403133926941,3.867929545663325e-07
8.0,20.0,2.286667,-8072.335226412177,3.867929545663325e-07
8.0,20.0,2.63,-7978.6183050754535,3.867929545663325e-07
8.0,20.0,2.63,-7989.009204502811,3.867929545663325e-07
8.0,20.0,2.63,-7996.72719544938,3.867929545663325e-07
8.0,20.0,2.63,-8002.444714332192,3.867929545663325e-07
8.0,20.0,2.63,-8006.665229397712,3.867929545663325e-07
8.0,20.0,2.63,-8009.765695895542,3.867929545663325e-07
8.0,20.0,2.496667,-8044.2955355409495,3.867929545663325e-07
8.0,20.0,2.496667,-8038.769209634217,3.867929545663325e-07
8.0,20.0,2.496667,-8034.562209728043,3.867929545663325e-07
8.0,20.0,2.496667,-8031.343977980571,3.867929545663325e-07
8.0,20.0,2.496667,-8028.866999846046,3.867929545663325e-07
8.0,20.0,2.496667,-8026.945938754594,3.867929545663325e-07
8.0,20.0,1.806667,-8192.42514849524,3.867929545663325e-07
8.0,20.0,1.806667,-8154.168607184397,3.867929545663325e-07
8.0,20.0,1.806667,-8125.398495667891,3.867929545663325e-07
8.0,20.0,1.806667,-8103.732955476544,3.867929545663325e-07
8.0,20.0,1.806667,-8087.388571587672,3.867929545663325e-07
8.0,20.0,1.806667,-8075.030007589943,3.867929545663325e-07
8.0,20.0,1.198333,-8212.877013984731,3.867929545663325e-07
8.0,20.0,1.198333,-8173.062917077332,3.867929545663325e-07
8.0,20.0,1.198333,-8143.081713053973,3.867929545663325e-07
8.0,14.5,1.198333,-8120.465099526308,3.867929545663325e-07
6.598265271190076,14.5,1.198333,-7992.734116212549,3.867929545663325e-07
7.473421819050396,14.5,1.198333,-7841.19688508043,3.867929545663325e-07
7.775216059977402,14.5,0.776667,-7915.726868475767,3.867929545663325e-07
7.8810825850256725,14.5,0.776667,-7913.953539649703,3.867929545663325e-07
7.912037566469917,14.5,0.776667,-7926.210243598719,3.867929545663325e-07
7.929881117207902,14.5,0.776667,-7940.664973115384,3.867929545663325e-07
7.945235626358294,14.5,0.776667,-7955.28867748132,3.867929545663325e-07
7.959947603259934,14.5,0.776667,-7969.733228980146,3.867929545663325e-07
8.0,14.5,0.53,-8046.155886124084,3.867929545663325e-07
8.0,14.5,0.53,-8050.134443441648,3.867929545663325e-07
8.0,14.5,0.53,-8053.508320652934,3.867929545663325e-07
8.0,14.5,0.53,-8055.836521321616,3.867929545663325e-07
8.0,14.5,0.53,-8057.3844622268625,3.867929545663325e-07
8.0,14.5,0.53,-8058.350834741096,3.867929545663325e-07
8.0,14.5,0.293333,-8116.158860101163,3.867929545663325e-07
8.0,14.5,0.293333,-8103.657467500945,3.867929545663325e-07
8.0,14.5,0.293333,-8094.090949940977,3.867929545663325e-07
8.0,14.5,0.293333,-8086.724680060413,3.867929545663325e-07
8.0,14.5,0.293333,-8081.008575105058,3.867929545663325e-07
8.0,14.5,0.293333,-8076.530728691986,3.867929545663325e-07
8.0,14.5,0.628333,-7991.911171379227,3.867929545663325e-07
8.0,14.5,0.628333,-8007.057691754212,3.867929545663325e-07
8.0,14.5,0.628333,-8018.238608691986,3.867929545663325e-07
8.0,14.5,0.628333,-8026.4524810808125,3.867929545663325e-07
8.0,14.5,0.628333,-8032.446939909227,3.867929545663325e-07
8.0,14.5,0.628333,-8036.781736924132,3.867929545663325e-07
8.0,14.5,0.75,-8010.431985088896,3.867929545663325e-07
8.0,14.5,0.75,-8019.135150862489,3.867929545663325e-07
8.0,14.5,0.75,-8025.515151891747,3.867929545663325e-07
8.0,14.5,0.75,-8030.157547097138,3.867929545663325e-07
8.0,14.5,0.75,-8033.500742433229,3.867929545663325e-07
8.0,14.5,0.75,-8035.872964954731,3.867929545663325e-07
8.0,14.5,0.511667,-8095.19761534747,3.867929545663325e-07
8.0,14.5,0.511667,-8083.500408038479,3.867929545663325e-07
8.0,14.5,0.511667,-8074.595047086592,3.867929545663325e-07
8.0,14.5,0.511667,-8067.782036934726,3.867929545663325e-07
8.0,14.5,0.511667,-8062.537610442557,3.867929545663325e-07
8.0,20.0,0.511667,-8058.469575658166,3.867929545663325e-07
8.0,20.0,0.326667,-8100.0550969722935,3.867929545663325e-07
8.0,20.0,0.326667,-8087.594640922355,3.867929545663325e-07
8.0,20.0,0.326667,-8078.112656135059,3.867929545663325e-07
8.0,20.0,0.326667,-8070.862824395961,3.867929545663325e-07
8.0,20.0,0.326667,-8065.286319647458,3.867929545663325e-07
8.0,14.5,0.326667,-8060.9646990110705,3.867929545663325e-07
8.0,14.5,0.186667,-8091.465266435706,3.867929545663325e-07
8.0,14.5,0.186667,-8081.271515849052,3.867929545663325e-07
8.0,14.5,0.186667,-8073.486005017582,3.867929545663325e-07
8.0,14.5,0.186667,-8067.505700667899,3.867929545663325e-07
8.0,14.5,0.186667,-8062.879059732948,3.867929545663325e-07
8.0,14.5,0.186667,-8059.267966241737,3.867929545663325e-07
8.0,14.5,-0.10167,-8117.169464855927,3.867929545663325e-07
8.0,14.5,-0.10167,-8101.622274722825,3.867929545663325e-07
8.0,14.5,-0.10167,-8089.81506991091,3.867929545663325e-07
8.0,14.5,-0.10167,-8080.8103824587515,3.867929545663325e-07
8.0,14.5,-0.10167,-8073.906262350394,3.867929545663325e-07
8.0,14.5,-0.10167,-8068.577101592986,3.867929545663325e-07
8.0,14.5,-1.03667,-6966.098454171781,3.867929545663325e-07
8.0,14.5,-1.03667,-7237.993613864071,3.867929545663325e-07
8.0,20.0,-1.03667,-7441.4294201045695,3.867929545663325e-07
8.0,20.0,-1.03667,-7593.6089185698,3.867929545663325e-07
8.0,14.5,-1.03667,-7707.41268475161,3.867929545663325e-07
7.888805123792008,14.5,-1.03667,-7775.875460393618,3.867929545663325e-07
8.0,20.0,-1.20833,-8796.413643573735,3.867929545663325e-07
8.0,20.0,-1.20833,-8612.898986274706,3.867929545663325e-07
8.0,20.0,-1.20833,-8476.400004432342,3.867929545663325e-07
8.0,20.0,-1.20833,-8373.98718954422,3.867929545663325e-07
8.0,20.0,-1.20833,-8297.098877070835,3.867929545663325e-07
8.0,20.0,-1.20833,-8239.32457091583,3.867929545663325e-07
8.0,20.0,-1.01,-8014.6177049628295,3.867929545663325e-07
8.0,20.0,-1.01,-8025.264142075159,3.867929545663325e-07
8.0,20.0,-1.01,-8033.06613235666,3.867929545663325e-07
8.0,20.0,-1.01,-8038.740651953819,3.867929545663325e-07
8.0,20.0,-1.01,-8042.824498101271,3.867929545663325e-07
8.0,20.0,-1.01,-8045.719561380929,3.867929545663325e-07
8.0,20.0,-0.91167,-8036.447769155222,3.867929545663325e-07
8.0,20.0,-0.91167,-8039.999599405614,3.867929545663325e-07
8.0,20.0,-0.91167,-8042.510752295702,3.867929545663325e-07
8.0,20.0,-0.91167,-8044.244699260312,3.867929545663325e-07
8.0,20.0,-0.91167,-8045.398684569951,3.867929545663325e-07
8.0,20.0,-0.91167,-8046.1203659709745,3.867929545663325e-07
8.0,20.0,-0.65,-7929.541158335146,3.867929545663325e-07
8.0,20.0,-0.65,-7956.938377597639,3.867929545663325e-07
8.0,20.0,-0.65,-7977.342458886607,3.867929545663325e-07
8.0,20.0,-0.65,-7992.511961670045,3.867929545663325e-07
8.0,20.0,-0.65,-8003.763569045363,3.867929545663325e-07
8.0,20.0,-0.65,-8012.083114046615,3.867929545663325e-07
8.0,20.0,-0.12167,-7892.395957552865,3.867929545663325e-07
8.0,20.0,-0.12167,-7924.7589124512015,3.867929545663325e-07
8.0,20.0,-0.12167,-7948.936936188705,3.867929545663325e-07
8.0,20.0,-0.12167,-7966.987278881406,3.867929545663325e-07
8.0,20.0,-0.12167,-7980.450275528583,3.867929545663325e-07
8.0,20.0,-0.12167,-7990.479226456229,3.867929545663325e-07
8.0,20.0,0.451667,-6709.408582426245,3.867929545663325e-07
8.0,20.0,0.451667,-7028.179740478318,3.867929545663325e-07
8.0,15.0,0.451667,-7266.940854157552,3.867929545663325e-07
8.0,15.0,0.451667,-7445.794106437824,3.867929545663325e-07
8.0,15.0,0.451667,-7579.790814294357,3.867929545663325e-07
8.0,15.0,0.451667,-7680.200510842187,3.867929545663325e-07
8.0,15.0,0.96,-8663.868363797214,3.867929545663325e-07
8.0,15.0,0.96,-8494.239670469835,3.867929545663325e-07
8.0,15.0,0.96,-8367.28168810904,3.867929545663325e-07
8.0,15.0,0.96,-8272.272257189077,3.867929545663325e-07
8.0,15.0,0.96,-8201.18328187481,3.867929545663325e-07
8.0,15.0,0.96,-8148.00381840502,3.867929545663325e-07
8.0,15.0,0.888333,-8820.910491449238,3.867929545663325e-07
8.0,15.0,0.888333,-8616.523700020474,3.867929545663325e-07
8.0,20.0,0.888333,-8463.480713677654,3.867929545663325e-07
8.0,20.0,0.888333,-8348.8809867048,3.867929545663325e-07
8.0,20.0,0.888333,-8263.065368036061,3.867929545663325e-07
8.0,20.0,0.888333,-8198.80166720084,3.867929545663325e-07
8.0,20.0,0.255,-8303.944320152776,3.867929545663325e-07
8.0,20.0,0.255,-8233.878194034329,3.867929545663325e-07
8.0,20.0,0.255,-8181.350069652526,3.867929545663325e-07
8.0,20.0,0.255,-8141.954226096761,3.867929545663325e-07
8.0,20.0,0.255,-8112.391913664669,3.867929545663325e-07
8.0,20.0,0.255,-8090.193216001244,3.867929545663325e-07
8.0,20.0,-0.205,-8184.83088773445,3.867929545663325e-07
8.0,20.0,-0.205,-8147.5655137806425,3.867929545663325e-07
8.0,20.0,-0.205,-8119.5603185683285,3.867929545663325e-07
8.0,20.0,-0.205,-8098.489963008877,3.867929545663325e-07
8.0,20.0,-0.205,-8082.613354901436,3.867929545663325e-07
8.0,20.0,-0.205,-8070.626851068503,3.867929545663325e-07
8.0,20.0,-0.445,-8119.635434555144,3.867929545663325e-07
8.0,20.0,-0.445,-8099.853593955315,3.867929545663325e-07
8.0,20.0,-0.445,-8084.925387147467,3.867929545663325e-07
8.0,20.0,-0.445,-8073.632849807682,3.867929545663325e-07
8.0,20.0,-0.445,-8065.064022518081,3.867929545663325e-07
8.0,20.0,-0.445,-8058.536064133648,3.867929545663325e-07
8.0,20.0,-0.66833,-8107.584558485036,3.867929545663325e-07
8.0,20.0,-0.66833,-8091.735938757168,3.867929545663325e-07
8.0,20.0,-0.66833,-8079.741635515084,3.867929545663325e-07
8.0,20.0,-0.66833,-8070.634922683939,3.867929545663325e-07
8.0,20.0,-0.66833,-8063.691950820623,3.867929545663325e-07
8.0,20.0,-0.66833,-8058.370722145735,3.867929545663325e-07
8.0,20.0,-0.89,-8107.910545943756,3.867929545663325e-07
8.0,20.0,-0.89,-8092.809438238189,3.867929545663325e-07
8.0,20.0,-0.89,-8081.364787793664,3.867929545663325e-07
8.0,20.0,-0.89,-8072.659718198768,3.867929545663325e-07
8.0,20.0,-0.89,-8066.007702573019,3.867929545663325e-07
8.0,20.0,-0.89,-8060.894686188809,3.867929545663325e-07
8.0,20.0,-1.265,-8147.687455411729,3.867929545663325e-07
8.0,14.5,-1.265,-8124.449903219269,3.867929545663325e-07
8.0,14.5,-1.265,-8106.890113790383,3.867929545663325e-07
8.0,14.5,-1.265,-8093.5836488387085,3.867929545663325e-07
8.0,14.5,-1.265,-8083.463945551784,3.867929545663325e-07
8.0,14.5,-1.265,-8075.732397048746,3.867929545663325e-07
8.0,14.5,-1.52333,-8132.308059943778,3.867929545663325e-07
8.0,14.5,-1.52333,-8113.831985286114,3.867929545663325e-07
8.0,14.5,-1.52333,-8099.82655806011,3.867929545663325e-07
8.0,14.5,-1.52333,-8089.170785088079,3.867929545663325e-07
8.0,14.5,-1.52333,-8081.025302935961,3.867929545663325e-07
8.0,14.5,-1.52333,-8074.761615932961,3.867929545663325e-07
8.0,14.5,-1.87,-8153.804829250506,3.867929545663325e-07
8.0,14.5,-1.87,-8131.388493579555,3.867929545663325e-07
8.0,14.5,-1.87,-8114.414977015602,3.867929545663325e-07
8.0,14.5,-1.87,-8101.519259432145,3.867929545663325e-07
8.0,14.5,-1.87,-8091.679261460184,3.867929545663325e-07
8.0,14.5,-1.87,-8084.129677521739,3.867929545663325e-07
8.0,14.5,-1.81833,-8065.793084432652,3.867929545663325e-07
8.0,14.5,-1.81833,-8064.024773970246,3.867929545663325e-07
8.0,14.5,-1.81833,-8062.530661115576,3.867929545663325e-07
8.0,14.5,-1.81833,-8061.244130913932,3.867929545663325e-07
8.0,14.5,-1.81833,-8060.115274947809,3.867929545663325e-07
8.0,14.5,-1.81833,-8059.106694071988,3.867929545663325e-07
8.0,14.5,-2.06167,-8117.079741430338,3.867929545663325e-07
8.0,14.5,-2.06167,-8103.1627446202165,3.867929545663325e-07
8.0,14.5,-2.06167,-8092.563737938731,3.867929545663325e-07
8.0,14.5,-2.06167,-8084.45143863852,3.867929545663325e-07
8.0,14.5,-2.06167,-8078.2033996780865,3.867929545663325e-07
8.0,14.5,-2.06167,-8073.353538019686,3.867929545663325e-07
8.0,14.5,-2.08,-8073.988790266201,3.867929545663325e-07
8.0,14.5,-2.08,-8069.991261520333,3.867929545663325e-07
8.0,14.5,-2.08,-8066.831601274239,3.867929545663325e-07
8.0,14.5,-2.08,-8064.301515680839,3.867929545663325e-07
8.0,14.5,-2.08,-8062.245016429773,3.867929545663325e-07
8.0,14.5,-2.08,-8060.545278852495,3.867929545663325e-07
8.0,14.5,-2.165,-8079.685188243352,3.867929545663325e-07
8.0,14.5,-2.165,-8073.892347289722,3.867929545663325e-07
8.0,14.5,-2.165,-8069.393738855993,3.867929545663325e-07
8.0,14.5,-2.165,-8065.866330149241,3.867929545663325e-07
8.0,14.5,-2.165,-8063.068224269524,3.867929545663325e-07
8.0,14.5,-2.165,-8060.818274373117,3.867929545663325e-07
8.0,14.5,-2.09833,-8042.846377113844,3.867929545663325e-07
8.0,14.5,-2.09833,-8044.9012341839125,3.867929545663325e-07
8.0,14.5,-2.09833,-8046.297017192562,3.867929545663325e-07
8.0,14.5,-2.09833,-8047.201229631384,3.867929545663325e-07
8.0,14.5,-2.09833,-8047.739261975337,3.867929545663325e-07
8.0,14.5,-2.09833,-8048.004973374652,3.867929545663325e-07
8.0,14.5,-1.97333,-8017.818046804456,3.867929545663325e-07
8.0,14.5,-1.97333,-8024.447016604652,3.867929545663325e-07
8.0,14.5,-1.97333,-8029.289917419732,3.867929545663325e-07
8.0,14.5,-1.97333,-8032.797118316268,3.867929545663325e-07
8.0,14.5,-1.97333,-8035.305806568294,3.867929545663325e-07
8.0,14.5,-1.97333,-8037.068426065412,3.867929545663325e-07
8.0,20.0,-2.00333,-7961.61224931691,3.867929545663325e-07
8.0,20.0,-2.00333,-7981.405665934949,3.867929545663325e-07
8.0,20.0,-2.00333,-7996.117891024214,3.867929545663325e-07
8.0,20.0,-2.00333,-8007.02705604722,3.867929545663325e-07
8.0,20.0,-2.00333,-8015.090129088405,3.867929545663325e-07
8.0,20.0,-2.00333,-8021.023610764552,3.867929545663325e-07
8.0,20.0,-1.61167,-5565.323517769335,3.867929545663325e-07
8.0,20.0,-1.61167,-6170.526220202974,3.867929545663325e-07
8.0,20.0,-1.61167,-6623.770288700777,3.867929545663325e-07
8.0,20.0,-1.61167,-6963.235446853306,3.867929545663325e-07
8.0,20.0,-1.61167,-7217.508387314402,3.867929545663325e-07
8.0,20.0,-1.61167,-7407.99311969962,3.867929545663325e-07
8.0,20.0,-1.29167,-6084.905983436331,3.867929545663325e-07
8.0,20.0,-1.29167,-6550.1019468801505,3.867929545663325e-07
8.0,20.0,-1.29167,-6898.637069870375,3.867929545663325e-07
8.0,20.0,-1.29167,-7159.820516687752,3.867929545663325e-07
8.0,20.0,-1.29167,-7355.5972623554035,3.867929545663325e-07
8.0,20.0,-1.29167,-7502.398420667575,3.867929545663325e-07
8.0,20.0,-0.175,-6833.615535601758,3.867929545663325e-07
